data_date,query,clicks,impressions,avg_position,ctr
2026-05-10,northern sauna stockholm,12,211,2.0,0.0569
2026-05-10,northern sauna helsinki,10,163,2.5,0.0613
2026-05-10,northern sauna oslo,9,133,3.0,0.0677
2026-05-10,outdoor sauna booking,10,143,3.5,0.0699
2026-05-10,wood-fired sauna,9,124,4.0,0.0726
2026-05-10,sauna voucher,9,112,4.5,0.0804
2026-05-10,sauna gift card,8,96,5.0,0.0833
2026-05-10,sauna day pass,6,70,5.5,0.0857
2026-05-10,popup sauna,7,70,6.0,0.1
2026-05-11,sauna near me,10,193,1.5,0.0518
2026-05-11,northern sauna stockholm,12,213,2.0,0.0563
2026-05-11,northern sauna helsinki,10,175,2.5,0.0571
2026-05-11,northern sauna oslo,10,155,3.0,0.0645
2026-05-11,outdoor sauna booking,9,134,3.5,0.0672
2026-05-11,wood-fired sauna,9,126,4.0,0.0714
2026-05-11,sauna voucher,9,109,4.5,0.0826
2026-05-11,sauna gift card,8,96,5.0,0.0833
2026-05-11,sauna day pass,8,91,5.5,0.0879
2026-05-11,popup sauna,6,63,6.0,0.0952
2026-05-12,sauna near me,9,187,1.5,0.0481
2026-05-12,northern sauna stockholm,10,181,2.0,0.0552
2026-05-12,northern sauna helsinki,9,147,2.5,0.0612
2026-05-12,northern sauna oslo,10,153,3.0,0.0654
2026-05-12,outdoor sauna booking,11,158,3.5,0.0696
2026-05-12,wood-fired sauna,9,114,4.0,0.0789
2026-05-12,sauna voucher,8,96,4.5,0.0833
2026-05-12,sauna gift card,7,81,5.0,0.0864
2026-05-12,sauna day pass,7,83,5.5,0.0843
2026-05-12,popup sauna,7,70,6.0,0.1
2026-05-13,sauna near me,10,210,1.5,0.0476
2026-05-13,northern sauna stockholm,11,193,2.0,0.057
2026-05-13,northern sauna helsinki,11,186,2.5,0.0591
2026-05-13,northern sauna oslo,11,171,3.0,0.0643
2026-05-13,outdoor sauna booking,9,133,3.5,0.0677
2026-05-13,wood-fired sauna,10,128,4.0,0.0781
2026-05-13,sauna voucher,9,115,4.5,0.0783
2026-05-13,sauna gift card,8,90,5.0,0.0889
2026-05-13,sauna day pass,7,83,5.5,0.0843
2026-05-13,popup sauna,6,68,6.0,0.0882
2026-05-14,sauna near me,8,170,1.5,0.0471
2026-05-14,northern sauna stockholm,9,162,2.0,0.0556
2026-05-14,northern sauna helsinki,11,182,2.5,0.0604
2026-05-14,northern sauna oslo,9,135,3.0,0.0667
2026-05-14,outdoor sauna booking,10,140,3.5,0.0714
2026-05-14,wood-fired sauna,8,108,4.0,0.0741
2026-05-14,sauna voucher,10,121,4.5,0.0826
2026-05-14,sauna gift card,8,97,5.0,0.0825
2026-05-14,sauna day pass,7,73,5.5,0.0959
2026-05-14,popup sauna,7,72,6.0,0.0972
2026-05-15,sauna near me,9,177,1.5,0.0508
2026-05-15,northern sauna stockholm,11,208,2.0,0.0529
2026-05-15,northern sauna helsinki,12,194,2.5,0.0619
2026-05-15,northern sauna oslo,11,162,3.0,0.0679
2026-05-15,outdoor sauna booking,11,154,3.5,0.0714
2026-05-15,wood-fired sauna,10,137,4.0,0.073
2026-05-15,sauna voucher,9,108,4.5,0.0833
2026-05-15,sauna gift card,7,84,5.0,0.0833
2026-05-15,sauna day pass,6,70,5.5,0.0857
2026-05-15,popup sauna,5,57,6.0,0.0877
2026-05-16,sauna near me,10,201,1.5,0.0498
2026-05-16,northern sauna stockholm,9,159,2.0,0.0566
2026-05-16,northern sauna helsinki,10,169,2.5,0.0592
2026-05-16,northern sauna oslo,9,145,3.0,0.0621
2026-05-16,outdoor sauna booking,11,156,3.5,0.0705
2026-05-16,wood-fired sauna,8,110,4.0,0.0727
2026-05-16,sauna voucher,9,116,4.5,0.0776
2026-05-16,sauna gift card,7,83,5.0,0.0843
2026-05-16,sauna day pass,7,81,5.5,0.0864
2026-05-16,popup sauna,6,62,6.0,0.0968
2026-05-17,sauna near me,10,203,1.5,0.0493
2026-05-17,northern sauna stockholm,9,161,2.0,0.0559
2026-05-17,northern sauna helsinki,10,170,2.5,0.0588
2026-05-17,northern sauna oslo,10,155,3.0,0.0645
2026-05-17,outdoor sauna booking,11,154,3.5,0.0714
2026-05-17,wood-fired sauna,8,108,4.0,0.0741
2026-05-17,sauna voucher,8,98,4.5,0.0816
2026-05-17,sauna gift card,9,109,5.0,0.0826
2026-05-17,sauna day pass,7,80,5.5,0.0875
2026-05-17,popup sauna,7,69,6.0,0.1014
2026-05-18,sauna near me,9,188,1.5,0.0479
2026-05-18,northern sauna stockholm,11,192,2.0,0.0573
2026-05-18,northern sauna helsinki,10,166,2.5,0.0602
2026-05-18,northern sauna oslo,11,170,3.0,0.0647
2026-05-18,outdoor sauna booking,10,137,3.5,0.073
2026-05-18,wood-fired sauna,10,132,4.0,0.0758
2026-05-18,sauna voucher,8,104,4.5,0.0769
2026-05-18,sauna gift card,7,87,5.0,0.0805
2026-05-18,sauna day pass,7,73,5.5,0.0959
2026-05-18,popup sauna,6,66,6.0,0.0909
2026-05-19,sauna near me,10,199,1.5,0.0503
2026-05-19,northern sauna stockholm,11,196,2.0,0.0561
2026-05-19,northern sauna helsinki,11,188,2.5,0.0585
2026-05-19,northern sauna oslo,9,133,3.0,0.0677
2026-05-19,outdoor sauna booking,11,153,3.5,0.0719
2026-05-19,wood-fired sauna,10,139,4.0,0.0719
2026-05-19,sauna voucher,9,117,4.5,0.0769
2026-05-19,sauna gift card,8,100,5.0,0.08
2026-05-19,sauna day pass,8,91,5.5,0.0879
2026-05-19,popup sauna,7,73,6.0,0.0959
2026-05-20,sauna near me,10,192,1.5,0.0521
2026-05-20,northern sauna stockholm,11,193,2.0,0.057
2026-05-20,northern sauna helsinki,10,172,2.5,0.0581
2026-05-20,northern sauna oslo,9,137,3.0,0.0657
2026-05-20,outdoor sauna booking,9,129,3.5,0.0698
2026-05-20,wood-fired sauna,9,125,4.0,0.072
2026-05-20,sauna voucher,9,108,4.5,0.0833
2026-05-20,sauna gift card,8,97,5.0,0.0825
2026-05-20,sauna day pass,8,87,5.5,0.092
2026-05-20,popup sauna,7,71,6.0,0.0986
2026-05-21,sauna near me,9,186,1.5,0.0484
2026-05-21,northern sauna stockholm,9,172,2.0,0.0523
2026-05-21,northern sauna helsinki,11,176,2.5,0.0625
2026-05-21,northern sauna oslo,10,149,3.0,0.0671
2026-05-21,outdoor sauna booking,11,159,3.5,0.0692
2026-05-21,wood-fired sauna,10,130,4.0,0.0769
2026-05-21,sauna voucher,8,102,4.5,0.0784
2026-05-21,sauna gift card,7,84,5.0,0.0833
2026-05-21,sauna day pass,8,85,5.5,0.0941
2026-05-21,popup sauna,6,62,6.0,0.0968
2026-05-22,sauna near me,9,181,1.5,0.0497
2026-05-22,northern sauna stockholm,9,171,2.0,0.0526
2026-05-22,northern sauna helsinki,11,180,2.5,0.0611
2026-05-22,northern sauna oslo,11,162,3.0,0.0679
2026-05-22,outdoor sauna booking,9,123,3.5,0.0732
2026-05-22,wood-fired sauna,10,131,4.0,0.0763
2026-05-22,sauna voucher,9,114,4.5,0.0789
2026-05-22,sauna gift card,9,104,5.0,0.0865
2026-05-22,sauna day pass,6,70,5.5,0.0857
2026-05-22,popup sauna,6,61,6.0,0.0984
2026-05-23,sauna near me,11,218,1.5,0.0505
2026-05-23,northern sauna stockholm,10,182,2.0,0.0549
2026-05-23,northern sauna helsinki,11,191,2.5,0.0576
2026-05-23,northern sauna oslo,11,164,3.0,0.0671
2026-05-23,outdoor sauna booking,8,121,3.5,0.0661
2026-05-23,wood-fired sauna,9,123,4.0,0.0732
2026-05-23,sauna voucher,8,103,4.5,0.0777
2026-05-23,sauna gift card,9,102,5.0,0.0882
2026-05-23,sauna day pass,6,72,5.5,0.0833
2026-05-23,popup sauna,7,72,6.0,0.0972
2026-05-24,sauna near me,11,214,1.5,0.0514
2026-05-24,northern sauna stockholm,10,190,2.0,0.0526
2026-05-24,northern sauna helsinki,10,173,2.5,0.0578
2026-05-24,northern sauna oslo,11,176,3.0,0.0625
2026-05-24,outdoor sauna booking,11,155,3.5,0.071
2026-05-24,wood-fired sauna,11,141,4.0,0.078
2026-05-24,sauna voucher,10,121,4.5,0.0826
2026-05-24,sauna gift card,8,91,5.0,0.0879
2026-05-24,sauna day pass,6,72,5.5,0.0833
2026-05-24,popup sauna,6,61,6.0,0.0984
2026-05-25,sauna near me,11,228,1.5,0.0482
2026-05-25,northern sauna stockholm,12,211,2.0,0.0569
2026-05-25,northern sauna helsinki,9,155,2.5,0.0581
2026-05-25,northern sauna oslo,9,142,3.0,0.0634
2026-05-25,outdoor sauna booking,10,147,3.5,0.068
2026-05-25,wood-fired sauna,10,127,4.0,0.0787
2026-05-25,sauna voucher,9,112,4.5,0.0804
2026-05-25,sauna gift card,9,107,5.0,0.0841
2026-05-25,sauna day pass,7,81,5.5,0.0864
2026-05-25,popup sauna,6,67,6.0,0.0896
2026-05-26,sauna near me,10,210,1.5,0.0476
2026-05-26,northern sauna stockholm,10,186,2.0,0.0538
2026-05-26,northern sauna helsinki,10,174,2.5,0.0575
2026-05-26,northern sauna oslo,11,166,3.0,0.0663
2026-05-26,outdoor sauna booking,11,157,3.5,0.0701
2026-05-26,wood-fired sauna,11,141,4.0,0.078
2026-05-26,sauna voucher,9,116,4.5,0.0776
2026-05-26,sauna gift card,7,88,5.0,0.0795
2026-05-26,sauna day pass,8,89,5.5,0.0899
2026-05-26,popup sauna,7,69,6.0,0.1014
